theta,phi,local_perturbation_probability,local_perturbation_angle,interaction_angle,damping_probability,phase_damping,quantum_trace,quantum_purity,quantum_p_00,quantum_p_01,quantum_p_10,quantum_p_11,quantum_z_copy_agreement,quantum_z_genotype,quantum_z_offspring,quantum_coherence_l1,quantum_xx,quantum_xy,quantum_yx,quantum_yy,quantum_concurrence,quantum_negativity,quantum_ppt_min_eig,quantum_chsh_max,quantum_entropy,dephased_trace,dephased_purity,dephased_p_00,dephased_p_01,dephased_p_10,dephased_p_11,dephased_z_copy_agreement,dephased_z_genotype,dephased_z_offspring,dephased_coherence_l1,dephased_xx,dephased_xy,dephased_yx,dephased_yy,dephased_concurrence,dephased_negativity,dephased_ppt_min_eig,dephased_chsh_max,dephased_entropy,classical_trace,classical_purity,classical_p_00,classical_p_01,classical_p_10,classical_p_11,classical_z_copy_agreement,classical_z_genotype,classical_z_offspring,classical_coherence_l1,classical_xx,classical_xy,classical_yx,classical_yy,classical_concurrence,classical_negativity,classical_ppt_min_eig,classical_chsh_max,classical_entropy
0.0,0.0,0.05,1.0471975511965976,0.0,1.0,0.0,0.9999999999999999,0.9999999999999998,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999999999999998,1.6017132519074588e-16,0.9999999999999999,0.9999999999999998,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999999999999998,1.6017132519074588e-16,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.0
0.0,0.0,0.1,1.0471975511965976,0.0,0.0,0.0,1.0,0.9550000000000001,0.9750000000000001,0.024999999999999994,0.0,0.0,0.9750000000000001,1.0,0.9500000000000001,0.08660254037844384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9078784028338913,0.158132936560207,1.0,0.9512500000000002,0.9750000000000001,0.024999999999999994,0.0,0.0,0.9750000000000001,1.0,0.9500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9000000000000001,0.16866093149667005,1.0,0.9512499999999999,0.975,0.024999999999999994,0.0,0.0,0.975,1.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.16866093149667022
0.0,0.0,0.1,1.0471975511965976,0.0,0.05,0.0,1.0,0.9571906250000001,0.9762500000000001,0.02374999999999999,0.0,0.0,0.9762500000000001,1.0,0.9525000000000001,0.08440971508067063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9124656859666793,0.1518895519088596,1.0,0.953628125,0.9762500000000001,0.02374999999999999,0.0,0.0,0.9762500000000001,1.0,0.9525000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9050000000000002,0.1620071682193321,1.0,0.9536281249999998,0.97625,0.023749999999999993,0.0,0.0,0.97625,1.0,0.9524999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9049999999999998,0.16200716821933228
0.0,0.0,0.1,1.0471975511965976,0.0,0.1,0.0,1.0,0.9593875000000001,0.9775,0.022499999999999996,0.0,0.0,0.9775,1.0,0.9550000000000001,0.08215838362577488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9170550331172032,0.14555461227904323,1.0,0.9560125000000002,0.9775,0.022499999999999996,0.0,0.0,0.9775,1.0,0.9550000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9100000000000001,0.15525613787433576,1.0,0.9560125000000002,0.9775,0.0225,0.0,0.0,0.9775,1.0,0.9550000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9100000000000001,0.15525613787433576
0.0,0.0,0.1,1.0471975511965976,0.0,0.15000000000000002,0.0,1.0000000000000002,0.9615906250000001,0.9787500000000001,0.021249999999999998,0.0,0.0,0.9787500000000001,1.0000000000000002,0.9575000000000001,0.07984359711335642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9216464294973727,0.1391232089638609,1.0000000000000002,0.9584031250000002,0.9787500000000001,0.021249999999999998,0.0,0.0,0.9787500000000001,1.0000000000000002,0.9575000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9150000000000003,0.14840256267454877,1.0,0.958403125,0.97875,0.021249999999999995,0.0,0.0,0.97875,1.0,0.9575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.915,0.1484025626745489
0.0,0.0,0.1,1.0471975511965976,0.0,0.2,0.0,1.0,0.9638000000000001,0.9800000000000001,0.019999999999999993,0.0,0.0,0.9800000000000001,1.0,0.9600000000000001,0.07745966692414852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9262398604535211,0.13258985580693985,1.0,0.9608000000000001,0.9800000000000001,0.019999999999999993,0.0,0.0,0.9800000000000001,1.0,0.9600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9200000000000002,0.1414405425418205,1.0,0.9607999999999999,0.98,0.019999999999999997,0.0,0.0,0.98,1.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.14144054254182067
0.0,0.0,0.1,1.0471975511965976,0.0,0.25,0.0,1.0,0.9660156250000002,0.9812500000000001,0.018749999999999992,0.0,0.0,0.9812500000000001,1.0,0.9625,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.930835311464963,0.12594838078449191,1.0,0.9632031250000002,0.9812500000000001,0.018749999999999992,0.0,0.0,0.9812500000000001,1.0,0.9625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.925,0.13436343814893154,1.0,0.9632031249999999,0.98125,0.018749999999999996,0.0,0.0,0.98125,1.0,0.9624999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9249999999999998,0.13436343814893173
0.0,0.0,0.1,1.0471975511965976,0.0,0.30000000000000004,0.0,1.0,0.9682375000000001,0.9825,0.017499999999999998,0.0,0.0,0.9825,1.0,0.9650000000000001,0.07245688373094716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9354327681425674,0.11919178859651886,1.0,0.9656125,0.9825,0.017499999999999998,0.0,0.0,0.9825,1.0,0.9650000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9300000000000002,0.12716372266963571,1.0,0.9656125,0.9825,0.017499999999999998,0.0,0.0,0.9825,1.0,0.9650000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9300000000000002,0.12716372266963571
0.0,0.0,0.1,1.0471975511965976,0.0,0.35000000000000003,0.0,1.0000000000000002,0.9704656250000003,0.9837500000000001,0.016249999999999994,0.0,0.0,0.9837500000000001,1.0000000000000002,0.9675000000000001,0.06982120021884453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9400322162273493,0.11231208387132498,1.0000000000000002,0.9680281250000002,0.9837500000000001,0.016249999999999994,0.0,0.0,0.9837500000000001,1.0000000000000002,0.9675000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9350000000000003,0.11983279101194201,1.0,0.968028125,0.98375,0.016249999999999994,0.0,0.0,0.98375,1.0,0.9675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.935,0.11983279101194216
0.0,0.0,0.1,1.0471975511965976,0.0,0.4,0.0,1.0,0.9727000000000002,0.9850000000000001,0.014999999999999998,0.0,0.0,0.9850000000000001,1.0,0.9700000000000001,0.06708203932499379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9446336415890784,0.10530003976307034,1.0,0.9704500000000003,0.9850000000000001,0.014999999999999998,0.0,0.0,0.9850000000000001,1.0,0.9700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9400000000000002,0.11236071009937659,1.0,0.97045,0.985,0.014999999999999996,0.0,0.0,0.985,1.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94,0.11236071009937675
0.0,0.0,0.1,1.0471975511965976,0.0,0.45,0.0,1.0,0.9749406250000001,0.9862500000000001,0.013749999999999997,0.0,0.0,0.9862500000000001,1.0,0.9725,0.06422616289332561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9492370302249031,0.09814488906306798,1.0,0.972878125,0.9862500000000001,0.013749999999999997,0.0,0.0,0.9862500000000001,1.0,0.9725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.945,0.10473588549268828,1.0,0.9728781249999998,0.98625,0.013749999999999998,0.0,0.0,0.98625,1.0,0.9724999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9449999999999998,0.10473588549268842
0.0,0.0,0.1,1.0471975511965976,0.0,0.5,0.0,1.0,0.9771875000000001,0.9875,0.012499999999999999,0.0,0.0,0.9875,1.0,0.9750000000000001,0.06123724356957938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9538423682579924,0.09083390237125202,1.0,0.9753125,0.9875,0.012499999999999999,0.0,0.0,0.9875,1.0,0.9750000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9500000000000002,0.09694460606247315,1.0,0.9753125,0.9875,0.012499999999999999,0.0,0.0,0.9875,1.0,0.9750000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9500000000000002,0.09694460606247315
0.0,0.0,0.1,1.0471975511965976,0.0,0.55,0.0,1.0000000000000002,0.9794406250000003,0.9887500000000001,0.011249999999999998,0.0,0.0,0.9887500000000001,1.0000000000000002,0.9775000000000001,0.058094750193111055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9584496419361928,0.08335179640877258,1.0000000000000002,0.9777531250000002,0.9887500000000001,0.011249999999999998,0.0,0.0,0.9887500000000001,1.0000000000000002,0.9775000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9550000000000003,0.08897040523602558,1.0,0.977753125,0.98875,0.011249999999999996,0.0,0.0,0.98875,1.0,0.9775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.955,0.08897040523602573
0.0,0.0,0.1,1.0471975511965976,0.0,0.6000000000000001,0.0,1.0,0.9817000000000002,0.9900000000000001,0.009999999999999995,0.0,0.0,0.9900000000000001,1.0,0.9800000000000001,0.05477225575051681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9630588376307012,0.07567987718685451,1.0,0.9802000000000002,0.9900000000000001,0.009999999999999995,0.0,0.0,0.9900000000000001,1.0,0.9800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9600000000000002,0.080793135895911,1.0,0.9802,0.99,0.009999999999999995,0.0,0.0,0.99,1.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,0.08079313589591115
0.0,0.0,0.1,1.0471975511965976,0.0,0.65,0.0,1.0,0.9839656250000002,0.9912500000000001,0.008749999999999997,0.0,0.0,0.9912500000000001,1.0,0.9825,0.05123475382979814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.967669941834758,0.06779475030050859,1.0,0.9826531250000001,0.9912500000000001,0.008749999999999997,0.0,0.0,0.9912500000000001,1.0,0.9825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.965,0.07238757774015192,1.0,0.9826531249999999,0.99125,0.008749999999999997,0.0,0.0,0.99125,1.0,0.9824999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9649999999999999,0.07238757774015207
0.0,0.0,0.1,1.0471975511965976,0.0,0.7000000000000001,0.0,1.0,0.9862375000000001,0.9925,0.007499999999999997,0.0,0.0,0.9925,1.0,0.9850000000000001,0.04743416490252561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9722829411623477,0.05966628432185401,1.0,0.9851125000000001,0.9925,0.007499999999999997,0.0,0.0,0.9925,1.0,0.9850000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9700000000000002,0.06372123785493033,1.0,0.9851125000000001,0.9925,0.007499999999999997,0.0,0.0,0.9925,1.0,0.9850000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9700000000000002,0.06372123785493033
0.0,0.0,0.1,1.0471975511965976,0.0,0.75,0.0,1.0000000000000002,0.9885156250000002,0.9937500000000001,0.006249999999999999,0.0,0.0,0.9937500000000001,1.0000000000000002,0.9875000000000002,0.04330127018922192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9768978223469216,0.05125419195445829,1.0000000000000002,0.9875781250000002,0.9937500000000001,0.006249999999999999,0.0,0.0,0.9937500000000001,1.0000000000000002,0.9875000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9750000000000003,0.05475065807353402,1.0,0.987578125,0.99375,0.006249999999999999,0.0,0.0,0.99375,1.0,0.9875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.975,0.05475065807353417
0.0,0.0,0.1,1.0471975511965976,0.0,0.8,0.0,1.0,0.9908000000000002,0.9950000000000001,0.0049999999999999975,0.0,0.0,0.9950000000000001,1.0,0.9900000000000001,0.03872983346207426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.981514572240134,0.04250180665240092,1.0,0.9900500000000003,0.9950000000000001,0.0049999999999999975,0.0,0.0,0.9950000000000001,1.0,0.9900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9800000000000002,0.045414692333793936,1.0,0.9900500000000001,0.995,0.0049999999999999975,0.0,0.0,0.995,1.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.045414692333794096
0.0,0.0,0.1,1.0471975511965976,0.0,0.8500000000000001,0.0,1.0,0.9930906250000002,0.9962500000000001,0.003749999999999997,0.0,0.0,0.9962500000000001,1.0,0.9925,0.03354101966249701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.986133177810592,0.03332339655502022,1.0,0.9925281250000002,0.9962500000000001,0.003749999999999997,0.0,0.0,0.9962500000000001,1.0,0.9925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.985,0.03562080108401272,1.0,0.992528125,0.99625,0.003749999999999997,0.0,0.0,0.99625,1.0,0.9924999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9849999999999999,0.03562080108401288
0.0,0.0,0.1,1.0471975511965976,0.0,0.9,0.0,1.0,0.9953875000000001,0.9975,0.0024999999999999988,0.0,0.0,0.9975,1.0,0.9950000000000001,0.027386127875258293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9907536261426224,0.023573451881545235,1.0,0.9950125000000001,0.9975,0.0024999999999999988,0.0,0.0,0.9975,1.0,0.9950000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9900000000000002,0.025211865892934695,1.0,0.9950125000000001,0.9975,0.002499999999999999,0.0,0.0,0.9975,1.0,0.9950000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9900000000000002,0.0252118658929347
0.0,0.0,0.1,1.0471975511965976,0.0,0.9500000000000001,0.0,1.0000000000000002,0.9976906250000003,0.9987500000000001,0.001249999999999998,0.0,0.0,0.9987500000000001,1.0000000000000002,0.9975000000000002,0.01936491673103702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9953759044350519,0.012945703368157686,1.0000000000000002,0.9975031250000004,0.9987500000000001,0.001249999999999998,0.0,0.0,0.9987500000000001,1.0000000000000002,0.9975000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9950000000000003,0.013857061462907674,1.0,0.9975031250000002,0.99875,0.001249999999999998,0.0,0.0,0.99875,1.0,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.995,0.013857061462907834
0.0,0.0,0.1,1.0471975511965976,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.0
0.0,0.0,0.15000000000000002,1.0471975511965976,0.0,0.0,0.0,1.0,0.9362500000000001,0.9625,0.0375,0.0,0.0,0.9625,1.0,0.925,0.12990381056766576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8681541692269406,0.2090326284653552,1.0,0.9278125000000002,0.9625,0.0375,0.0,0.0,0.9625,1.0,0.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,0.2307099556914764,1.0,0.9278125000000002,0.9625,0.0375,0.0,0.0,0.9625,1.0,0.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,0.2307099556914764
0.0,0.0,0.15000000000000002,1.0471975511965976,0.0,0.05,0.0,1.0,0.93930390625,0.964375,0.03562499999999999,0.0,0.0,0.964375,1.0,0.92875,0.12661457262100617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8746816396391146,0.20101647842911421,1.0,0.9312882812500001,0.964375,0.03562499999999999,0.0,0.0,0.964375,1.0,0.92875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8575,0.2218601200459533,1.0,0.9312882812500001,0.964375,0.035625,0.0,0.0,0.964375,1.0,0.92875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8575,0.2218601200459533
0.0,0.0,0.15000000000000002,1.0471975511965976,0.0,0.1,0.0,1.0,0.9423718750000001,0.96625,0.033749999999999995,0.0,0.0,0.96625,1.0,0.9325000000000001,0.12323757543866254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8812163618255078,0.1928645595254071,1.0,0.934778125,0.96625,0.033749999999999995,0.0,0.0,0.96625,1.0,0.9325000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8650000000000002,0.21286258803432376,1.0,0.934778125,0.96625,0.03375,0.0,0.0,0.96625,1.0,0.9325000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8650000000000002,0.21286258803432379
0.0,0.0,0.15000000000000002,1.0471975511965976,0.0,0.15000000000000002,0.0,1.0,0.94545390625,0.968125,0.031875,0.0,0.0,0.968125,1.0,0.93625,0.11976539567003486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8877582604772254,0.18456976954111004,1.0,0.93828203125,0.968125,0.031875,0.0,0.0,0.968125,1.0,0.93625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8725,0.20370944875248229,1.0,0.93828203125,0.968125,0.031875,0.0,0.0,0.968125,1.0,0.93625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8725,0.20370944875248229
0.0,0.0,0.15000000000000002,1.0471975511965976,0.0,0.2,0.0,1.0,0.94855,0.97,0.029999999999999995,0.0,0.0,0.97,1.0,0.94,0.11618950038622256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8943072612435397,0.17612417195466926,1.0,0.9418,0.97,0.029999999999999995,0.0,0.0,0.97,1.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.1943918578315762,1.0,0.9418,0.97,0.03,0.0,0.0,0.97,1.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.1943918578315762
0.0,0.0,0.15000000000000002,1.0471975511965976,0.0,0.25,0.0,1.0,0.95166015625,0.971875,0.028124999999999997,0.0,0.0,0.971875,1.0,0.9437500000000001,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.900863290718194,0.1675188394858107,1.0,0.94533203125,0.971875,0.028124999999999997,0.0,0.0,0.971875,1.0,0.9437500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8875000000000002,0.1848998620011179,1.0,0.94533203125,0.971875,0.028124999999999997,0.0,0.0,0.971875,1.0,0.9437500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8875000000000002,0.1848998620011179
0.0,0.0,0.15000000000000002,1.0471975511965976,0.0,0.30000000000000004,0.0,1.0,0.954784375,0.97375,0.02625,0.0,0.0,0.97375,1.0,0.9475,0.10868532559642063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.907426276425907,0.15874365583849484,1.0,0.948878125,0.97375,0.02625,0.0,0.0,0.97375,1.0,0.9475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.895,0.17522217671423185,1.0,0.948878125,0.97375,0.02625,0.0,0.0,0.97375,1.0,0.9475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.895,0.17522217671423185
0.0,0.0,0.15000000000000002,1.0471975511965976,0.0,0.35000000000000003,0.0,1.0,0.9579226562500001,0.9756250000000001,0.024374999999999994,0.0,0.0,0.9756250000000001,1.0,0.95125,0.10473180032826712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9139961468090787,0.14978706065203895,1.0,0.9524382812500001,0.9756250000000001,0.024374999999999994,0.0,0.0,0.9756250000000001,1.0,0.95125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9025,0.16534589999775995,1.0,0.9524382812500001,0.9756250000000001,0.024374999999999997,0.0,0.0,0.9756250000000001,1.0,0.95125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9025,0.16534589999775998
0.0,0.0,0.15000000000000002,1.0471975511965976,0.0,0.4,0.0,1.0,0.9610750000000001,0.9775,0.0225,0.0,0.0,0.9775,1.0,0.9550000000000001,0.10062305898749058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9205728312146875,0.14063571572316383,1.0,0.9560125000000002,0.9775,0.0225,0.0,0.0,0.9775,1.0,0.9550000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9100000000000001,0.15525613787433576,1.0,0.9560125000000002,0.9775,0.0225,0.0,0.0,0.9775,1.0,0.9550000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9100000000000001,0.15525613787433576
0.0,0.0,0.15000000000000002,1.0471975511965976,0.0,0.45,0.0,1.0,0.96424140625,0.979375,0.020625,0.0,0.0,0.979375,1.0,0.95875,0.09633924433998842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9271562598813827,0.13127405952576734,1.0,0.95960078125,0.979375,0.020625,0.0,0.0,0.979375,1.0,0.95875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9175,0.1449355042951233,1.0,0.95960078125,0.979375,0.020625,0.0,0.0,0.979375,1.0,0.95875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9175,0.1449355042951233
0.0,0.0,0.15000000000000002,1.0471975511965976,0.0,0.5,0.0,1.0,0.9674218750000001,0.9812500000000001,0.018750000000000003,0.0,0.0,0.9812500000000001,1.0,0.9625,0.09185586535436929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9337463639267691,0.1216836989382275,1.0,0.9632031250000002,0.9812500000000001,0.018750000000000003,0.0,0.0,0.9812500000000001,1.0,0.9625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.925,0.1343634381489316,1.0,0.9632031250000002,0.9812500000000001,0.01875,0.0,0.0,0.9812500000000001,1.0,0.9625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.925,0.1343634381489316
0.0,0.0,0.15000000000000002,1.0471975511965976,0.0,0.55,0.0,1.0,0.97061640625,0.983125,0.016875,0.0,0.0,0.983125,1.0,0.96625,0.08714212528966692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.940343075334875,0.11184255616325331,1.0,0.9668195312500001,0.983125,0.016875,0.0,0.0,0.983125,1.0,0.96625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9325,0.12351524513266918,1.0,0.9668195312500001,0.983125,0.016874999999999998,0.0,0.0,0.983125,1.0,0.96625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9325,0.12351524513266916
0.0,0.0,0.15000000000000002,1.0471975511965976,0.0,0.6000000000000001,0.0,1.0,0.9738249999999999,0.985,0.014999999999999994,0.0,0.0,0.985,1.0,0.97,0.08215838362577488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9469463269438116,0.10172363355699501,1.0,0.97045,0.985,0.014999999999999994,0.0,0.0,0.985,1.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94,0.11236071009937672,1.0,0.97045,0.985,0.014999999999999996,0.0,0.0,0.985,1.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94,0.11236071009937675
0.0,0.0,0.15000000000000002,1.0471975511965976,0.0,0.65,0.0,1.0,0.97704765625,0.9868750000000001,0.013125,0.0,0.0,0.9868750000000001,1.0,0.97375,0.07685213074469721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9535560524336126,0.09129315472923791,1.0,0.97409453125,0.9868750000000001,0.013125,0.0,0.0,0.9868750000000001,1.0,0.97375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9475,0.10086200809868207,1.0,0.97409453125,0.9868750000000001,0.013125,0.0,0.0,0.9868750000000001,1.0,0.97375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9475,0.10086200809868207
0.0,0.0,0.15000000000000002,1.0471975511965976,0.0,0.7000000000000001,0.0,1.0,0.9802843750000001,0.98875,0.011249999999999998,0.0,0.0,0.98875,1.0,0.9775,0.07115124735378853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9601721863142536,0.08050762956671875,1.0,0.977753125,0.98875,0.011249999999999998,0.0,0.0,0.98875,1.0,0.9775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.955,0.08897040523602573,1.0,0.977753125,0.98875,0.011249999999999998,0.0,0.0,0.98875,1.0,0.9775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.955,0.08897040523602573
0.0,0.0,0.15000000000000002,1.0471975511965976,0.0,0.75,0.0,1.0,0.98353515625,0.990625,0.009375,0.0,0.0,0.990625,1.0,0.98125,0.06495190528383277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9667946639138514,0.06930892807755497,1.0,0.98142578125,0.990625,0.009375,0.0,0.0,0.990625,1.0,0.98125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9625,0.07662071971125123,1.0,0.98142578125,0.990625,0.009375,0.0,0.0,0.990625,1.0,0.98125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9625,0.07662071971125123
0.0,0.0,0.15000000000000002,1.0471975511965976,0.0,0.8,0.0,1.0,0.9868000000000001,0.9925,0.007499999999999998,0.0,0.0,0.9925,1.0,0.9850000000000001,0.05809475019311128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9734234213670419,0.05761531468107851,1.0,0.9851125000000001,0.9925,0.007499999999999998,0.0,0.0,0.9925,1.0,0.9850000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9700000000000002,0.06372123785493035,1.0,0.9851125000000001,0.9925,0.007499999999999998,0.0,0.0,0.9925,1.0,0.9850000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9700000000000002,0.06372123785493035
